Dat;Region_ID;FD_ID;Umsatz
2022-01-12;42;7;1804783,8
2022-01-12;43;5;1120007,97
2022-01-12;44;1;1158476,32
2022-01-12;45;6;987583,41
2022-01-12;46;1;2291249,28
2022-01-12;47;2;3940758,39
2022-01-12;48;1;5039528,17
2022-01-12;49;8;152439,72
2022-01-12;50;1;26391581,89
2022-01-12;51;2;446922,05
2022-01-12;52;5;7063744,66
2022-01-12;53;2;938290,3
2022-01-12;54;7;5883232,53
2022-01-12;55;7;1427995,3
2022-01-12;56;5;5113428,86
2022-01-12;57;1;2412586,07
2022-01-12;58;5;1060969,13
2022-01-12;59;5;2291131,86
2022-01-12;60;2;979083,1
2022-01-12;61;3;23968200,92
2022-01-12;62;1;1997233,93
2022-01-12;63;5;9724618,88
2022-01-12;64;5;2857149,43
2022-01-12;65;8;130350,65
2022-01-12;66;6;7503844,88
2022-01-12;67;1;2055466,88
2022-01-12;68;1;2335786,13
2022-01-12;69;1;2634288,81
2022-01-12;70;7;629368,63
2022-01-12;71;1;4777243,63
2022-01-12;72;6;2419472,06
2022-01-12;73;5;5040451,47
2022-01-12;74;6;5220873,11
2022-01-12;75;8;1205001,83
2022-01-12;76;1;4656091,17
2022-01-12;77;1;94138572,47
2022-01-12;78;2;18353058,71
2022-01-12;79;8;887,25
2022-01-12;83;2;43840,92
2022-01-12;86;6;3910117,67
2022-01-12;87;8;115321,22
2022-01-12;89;6;1164903,35
2022-01-12;91;3;135658,13
2022-01-12;92;3;9405,1
2022-01-12;94;3;125979,66
2022-01-13;01;3;587309,63
2022-01-13;02;5;8703801,37
2022-01-13;03;8;198108,83
2022-01-13;04;7;91957,83
2022-01-13;05;4;433361,62
2022-01-13;06;4;131158,95
2022-01-13;07;4;329106,6
2022-01-13;08;3;158213,09
2022-01-13;09;4;537172,11
2022-01-13;10;2;731930,69
2022-01-13;11;2;867682,29
2022-01-13;12;5;476907,64
2022-01-13;13;5;1131581,63
2022-01-13;14;8;285615,33
2022-01-13;15;4;962599,63
2022-01-13;16;5;9996814,19
2022-01-13;17;7;93161,85
2022-01-13;18;5;4318549,57
2022-01-13;19;7;412192,16
2022-01-13;20;4;122616,3
2022-01-13;21;5;1151714,98
2022-01-13;22;7;2231231,76
2022-01-13;23;3;28417678,35
2022-01-13;24;7;5737544,38
2022-01-13;25;8;3501478,78
2022-01-13;26;4;10342527,99
2022-01-13;27;8;573699,26
2022-01-13;28;8;172720,27
2022-01-13;29;2;1032827,88
2022-01-13;30;3;6483046,71
2022-01-13;31;1;9564074,21
2022-01-13;32;1;2075398,62
2022-01-13;33;1;2157982,99
2022-01-13;34;3;4562929,67
2022-01-13;35;2;1547366,27
2022-01-13;36;1;8584829,42
2022-01-13;37;1;1138795,13
2022-01-13;38;7;2329265,99
2022-01-13;39;2;475539,43
2022-01-13;40;1;4401054,85
2022-01-13;41;8;1778,38
2022-01-13;42;7;1621760,37
2022-01-13;43;5;1038469,07
2022-01-13;44;1;1098058,26
2022-01-13;45;6;920919,92
2022-01-13;46;1;2302435,79
2022-01-13;47;2;3007350,94
2022-01-13;48;1;5157424,02
2022-01-13;49;8;83534,4
2022-01-13;50;1;26974915,75
2022-01-13;51;2;512198,7
2022-01-13;52;5;6643903,68
2022-01-13;53;2;1164071,43
2022-01-13;54;7;6317629,18
2022-01-13;55;7;1411097,04
2022-01-13;56;5;5284464,34
2022-01-13;57;1;2545603,49
2022-01-13;58;5;1121783,31
2022-01-13;59;5;2277224,47
2022-01-13;60;2;999041,33
2022-01-13;61;3;24456352,48
2022-01-13;62;1;1984131,1
2022-01-13;63;5;9915510,73
2022-01-13;64;5;2709997,59
2022-01-13;65;8;94851,77
2022-01-13;66;6;7866293,06
2022-01-13;67;1;1648567,07
2022-01-13;68;1;1979923,36
2022-01-13;69;1;2458435,98
2022-01-13;70;7;1179984,81
2022-01-13;71;1;4994956,8
2022-01-13;72;6;2417223,72
2022-01-13;73;5;5187513,51
2022-01-13;74;6;4855160,26
2022-01-13;75;8;958280,24
2022-01-13;76;1;4175500,54
2022-01-13;77;1;95519773,88
2022-01-13;78;2;17965896,58
2022-01-13;86;6;3736122,06
2022-01-13;87;8;39833,12
2022-01-13;89;6;1033039,24
2022-01-13;91;3;377739,56
2022-01-13;92;3;7166,74
2022-01-13;94;3;144925,84
2022-01-14;01;3;456966,51
2022-01-14;02;5;9198189,38
2022-01-14;03;8;157874,17
2022-01-14;04;7;92319
2022-01-14;05;4;267701,34
2022-01-14;06;4;81582,96
2022-01-14;07;4;288362,11
2022-01-14;08;3;197791,86
2022-01-14;09;4;579017,93
2022-01-14;10;2;789650,9
2022-01-14;11;2;583119,08
2022-01-14;12;5;398224,3
2022-01-14;13;5;990549,36
2022-01-14;14;8;405735,96
2022-01-14;15;4;1134970,95
2022-01-14;16;5;10150096,38
2022-01-14;17;7;80906,47
2022-01-14;18;5;3676509,12
2022-01-14;19;7;399932,38
2022-01-14;20;4;76073,5
2022-01-14;21;5;1059671,67
2022-01-14;22;7;2172002,64
2022-01-14;23;3;26754136,86
2022-01-14;24;7;5079051,5
2022-01-14;25;8;3610299,08
2022-01-14;26;4;9890341,8
2022-01-14;27;8;567960,53
2022-01-14;28;8;65252,32
2022-01-14;29;2;1090521,22
2022-01-14;30;3;5188205,05
2022-01-14;31;1;9016458,4
2022-01-14;32;1;2251210,63
2022-01-14;33;1;2293605,01
2022-01-14;34;3;4705324,97
2022-01-14;35;2;1711328,7
2022-01-14;36;1;8458523,95
2022-01-14;37;1;1485254,73
2022-01-14;38;7;2586711,52
2022-01-14;39;2;491839,81
2022-01-14;40;1;4236241,35
2022-01-14;41;8;7737,13
2022-01-14;42;7;2204320,31
2022-01-14;43;5;931320,1
2022-01-14;44;1;950102,59
2022-01-14;45;6;914441,37
2022-01-14;46;1;2137221,72
2022-01-14;47;2;3534737,67
2022-01-14;48;1;4860409,01
2022-01-14;49;8;15176,54
2022-01-14;50;1;26489289,2
2022-01-14;51;2;425847,84
2022-01-14;52;5;6735738,68
2022-01-14;53;2;1006384,28
2022-01-14;54;7;5873136,38
2022-01-14;55;7;1598557,97
2022-01-14;56;5;5248808,47
2022-01-14;57;1;2341594,68
2022-01-14;58;5;1204662,87
2022-01-14;59;5;2392705,32
2022-01-14;60;2;1003752,33
2022-01-14;61;3;24074574,92
2022-01-14;62;1;1882210,43
2022-01-14;63;5;10428421,33
2022-01-14;64;5;2949396,03
2022-01-14;65;8;93306,61
2022-01-14;66;6;7818784,38
2022-01-14;67;1;1892355,18
2022-01-14;68;1;2315539,61
2022-01-14;69;1;2771640,8
2022-01-14;70;7;751658,05
2022-01-14;71;1;5310129,41
2022-01-14;72;6;2279491,58
2022-01-14;73;5;5011085,41
2022-01-14;74;6;4858694,76
2022-01-14;75;8;990295,71
2022-01-14;76;1;4301768,57
2022-01-14;77;1;97044424
2022-01-14;78;2;18103846,71
2022-01-14;86;6;3661113,25
2022-01-14;87;8;77132,59
2022-01-14;89;6;836383,62
2022-01-14;91;3;180443,28
2022-01-14;92;3;3065,93
2022-01-14;94;3;179412,05
2022-01-15;01;3;449869,98
2022-01-15;02;5;6273807,62
2022-01-15;03;8;116024,12
2022-01-15;04;7;53903,42
2022-01-15;05;4;247284,21
2022-01-15;06;4;45211,14
2022-01-15;07;4;258578,67
2022-01-15;08;3;71208,99
2022-01-15;09;4;346771
2022-01-15;10;2;411998,98
2022-01-15;11;2;960088,34
2022-01-15;12;5;299840,12
2022-01-15;13;5;645406
2022-01-15;14;8;279395,58
2022-01-15;15;4;942576,38
2022-01-15;16;5;8249992,11
2022-01-15;17;7;84530,93
2022-01-15;18;5;2507930,21
2022-01-15;19;7;423166,03
2022-01-15;20;4;75074,03
2022-01-15;21;5;687541,19
2022-01-15;22;7;1392209,68
2022-01-15;23;3;18934292,97
2022-01-15;24;7;3482569,09
2022-01-15;25;8;3389518,9
2022-01-15;26;4;6914869,71
2022-01-15;27;8;353312,77
2022-01-15;28;8;156209,59
2022-01-15;29;2;750086,44
2022-01-15;30;3;4121399,95
2022-01-15;31;1;6903495,01
2022-01-15;32;1;1407508,19
2022-01-15;33;1;1214237,31
2022-01-15;34;3;2970873,88
2022-01-15;35;2;1197549,9
2022-01-15;36;1;5534340,71
2022-01-15;37;1;742692,29
2022-01-15;38;7;2063290,74
2022-01-15;39;2;599739,63
2022-01-15;40;1;2792273,72
2022-01-15;41;8;1331,21
2022-01-15;42;7;1163111,4
2022-01-15;43;5;690510,05
2022-01-15;44;1;852932,15
2022-01-15;45;6;601601,02
2022-01-15;46;1;1127127,91
2022-01-15;47;2;2189840,63
2022-01-15;48;1;2966399,62
2022-01-15;49;8;87237,65
2022-01-15;50;1;17209097,32
2022-01-15;51;2;293534
2022-01-15;52;5;4261170,73
2022-01-15;53;2;520203,87
2022-01-15;54;7;4639463,44
2022-01-15;55;7;872180,41
2022-01-15;56;5;4012906,01
2022-01-15;57;1;1473594,96
2022-01-15;58;5;833349,37
2022-01-15;59;5;1300627,78
2022-01-15;60;2;585642,89
2022-01-15;61;3;15560009,06
2022-01-15;62;1;1011754,05
2022-01-15;63;5;6029656,96
2022-01-15;64;5;1871257,86
2022-01-15;65;8;63755,01
2022-01-15;66;6;5583088,06
2022-01-15;67;1;1130080,48
2022-01-15;68;1;1444353,23
2022-01-15;69;1;1552369,01
2022-01-15;70;7;545823,77
2022-01-15;71;1;2496781,99
2022-01-15;72;6;1398762,84
2022-01-15;73;5;4890461,99
2022-01-15;74;6;3166010,99
2022-01-15;75;8;821962,04
2022-01-15;76;1;2492548,16
2022-01-15;77;1;58027136,99
2022-01-15;78;2;12234405,03
2022-01-15;83;2;30323,85
2022-01-15;86;6;2883005,01
2022-01-15;87;8;154745,09
2022-01-15;89;6;863619,83
2022-01-15;91;3;256878,16
2022-01-15;92;3;2950,91
2022-01-15;94;3;186019,25
2022-01-16;01;3;289721,47
2022-01-16;02;5;5318980,07
2022-01-16;03;8;128986,89
2022-01-16;04;7;66074,22
2022-01-16;05;4;204453,17
2022-01-16;06;4;21780,47
2022-01-16;07;4;315019,22
2022-01-16;08;3;76799,83
2022-01-16;09;4;330273,01
2022-01-16;10;2;471828,41
2022-01-16;11;2;784940,12
2022-01-16;12;5;160368,21
2022-01-16;13;5;657118,47
2022-01-16;14;8;201009,24
2022-01-16;15;4;733597,05
2022-01-16;16;5;6447892,97
2022-01-16;17;7;28413,12
2022-01-16;18;5;2441764,39
2022-01-16;19;7;265462,35
2022-01-16;20;4;83156,8
2022-01-16;21;5;594252,68
2022-01-16;22;7;1275689,59
2022-01-16;23;3;15105929,52
2022-01-16;24;7;2787461,1
2022-01-16;25;8;2790508,42
2022-01-16;26;4;5427783,7
2022-01-16;27;8;389721,66
2022-01-16;28;8;169677,16
2022-01-16;29;2;588110,56
2022-01-16;30;3;5631600,25
2022-01-16;31;1;5038957,59
2022-01-16;32;1;1318508,02
2022-01-16;33;1;972658,15
2022-01-16;34;3;2780802,38
2022-01-16;35;2;885653,15
2022-01-16;36;1;4337877,63
2022-01-16;37;1;633121,4
2022-01-16;38;7;1949285,71
2022-01-16;39;2;421023,61
2022-01-16;40;1;2746090,97
2022-01-16;42;7;1127645,73
2022-01-16;43;5;946784,83
2022-01-16;44;1;635968,51
2022-01-16;45;6;436982,18
2022-01-16;46;1;1035658,72
2022-01-16;47;2;1714275,33
2022-01-16;48;1;3102467,17
2022-01-16;49;8;38283,46
2022-01-16;50;1;14295887,4
2022-01-16;51;2;259814,6
2022-01-16;52;5;3809765,64
2022-01-16;53;2;608124,39
2022-01-16;54;7;3789036,22
2022-01-16;55;7;681984,35
2022-01-16;56;5;3277121,88
2022-01-16;57;1;1272507,57
2022-01-16;58;5;823149,33
2022-01-16;59;5;1459603,67
2022-01-16;60;2;564670,7
2022-01-16;61;3;12976866,85
2022-01-16;62;1;696733,17
2022-01-16;63;5;5979456,41
2022-01-16;64;5;1473432,78
2022-01-16;65;8;104410,23
2022-01-16;66;6;5444356,38
2022-01-16;67;1;892060,96
2022-01-16;68;1;827019,84
2022-01-16;69;1;1233601,3
2022-01-16;70;7;501138,17
2022-01-16;71;1;1715546,36
2022-01-16;72;6;1222227,71
2022-01-16;73;5;4234003,02
2022-01-16;74;6;2742996,06
2022-01-16;75;8;887611,92
2022-01-16;76;1;2505359,55
2022-01-16;77;1;50231378,07
2022-01-16;78;2;9761504,87
2022-01-16;79;8;1267,5
2022-01-16;86;6;2121174,66
2022-01-16;87;8;83111,92
2022-01-16;89;6;681366,67
2022-01-16;91;3;291285,32
2022-01-16;92;3;6261,77
2022-01-16;94;3;205077,38
2022-01-17;01;3;724835,67
2022-01-17;02;5;8401038,61
2022-01-17;03;8;217890,31
2022-01-17;04;7;76365,06
2022-01-17;05;4;336987,61
2022-01-17;06;4;304060,04
2022-01-17;07;4;250774,99
2022-01-17;08;3;118267,26
2022-01-17;09;4;412937,76
2022-01-17;10;2;738959,89
2022-01-17;11;2;1221469,72
2022-01-17;12;5;461382,27
2022-01-17;13;5;1000461,38
2022-01-17;14;8;300058,82
2022-01-17;15;4;1367441,24
2022-01-17;16;5;10033771,66
2022-01-17;17;7;45288,07
2022-01-17;18;5;4302913
2022-01-17;19;7;269364,49
2022-01-17;20;4;57735,38
2022-01-17;21;5;1114424,96
2022-01-17;22;7;2102023,68
2022-01-17;23;3;26798255,91
2022-01-17;24;7;5244994,69
2022-01-17;25;8;3024714,92
2022-01-17;26;4;9845682,79
2022-01-17;27;8;480484,58
2022-01-17;28;8;104264,47
2022-01-17;29;2;1063149,12
2022-01-17;30;3;5988600,87
2022-01-17;31;1;9056451,07
2022-01-17;32;1;1945669,11
2022-01-17;33;1;2219443,79
2022-01-17;34;3;5087272,1
2022-01-17;35;2;1711073,57
2022-01-17;36;1;8817472,12
2022-01-17;37;1;1131857,91
2022-01-17;38;7;2514281,38
2022-01-17;39;2;469668,59
2022-01-17;40;1;4092872,79
2022-01-17;41;8;3608,03
2022-01-17;42;7;1578720,72
2022-01-17;43;5;1249458,41
2022-01-17;44;1;1002849,58
2022-01-17;45;6;1152837,06
2022-01-17;46;1;2295548,96
2022-01-17;47;2;3054870,73
2022-01-17;48;1;4719025,31
2022-01-17;49;8;99579,71
2022-01-17;50;1;26554617,79
2022-01-17;51;2;364206,79
2022-01-17;52;5;6869008,26
2022-01-17;53;2;1137534,22
2022-01-17;54;7;5609927,74
2022-01-17;55;7;1306676,55
2022-01-17;56;5;5048450,88
2022-01-17;57;1;2557116,89
2022-01-17;58;5;1232501,12
2022-01-17;59;5;2238725,83
2022-01-17;60;2;887017,44
2022-01-17;61;3;22833248,39
2022-01-17;62;1;2073986,36
2022-01-17;63;5;9885008,24
2022-01-17;64;5;3019122,32
2022-01-17;65;8;241211,72
2022-01-17;66;6;7487606,45
2022-01-17;67;1;1541324,09
2022-01-17;68;1;1840247,96
2022-01-17;69;1;2622270,32
2022-01-17;70;7;708978,81
2022-01-17;71;1;4912805,91
2022-01-17;72;6;2263201,56
2022-01-17;73;5;4278274,05
2022-01-17;74;6;4514178,95
2022-01-17;75;8;715771,68
2022-01-17;76;1;4289518,27
2022-01-17;77;1;92978764,72
2022-01-17;78;2;17476048,23
2022-01-17;86;6;3294131,19
2022-01-17;89;6;985723,15
2022-01-17;91;3;99709,13
2022-01-17;92;3;3885,61
2022-01-17;94;3;63550,03
2022-01-18;01;3;597238,67
2022-01-18;02;5;8118916,14
2022-01-18;03;8;239233,06
2022-01-18;04;7;60593,37
2022-01-18;05;4;303676,21
2022-01-18;06;4;143495,55
2022-01-18;07;4;277804,65
2022-01-18;08;3;139092,57
2022-01-18;09;4;520581,05
2022-01-18;10;2;590855,83
2022-01-18;11;2;1197755,44
2022-01-18;12;5;686347,56
2022-01-18;13;5;1162024,32
2022-01-18;14;8;343947,31
2022-01-18;15;4;2406419,36
2022-01-18;16;5;10688805,5
2022-01-18;17;7;199276,14
2022-01-18;18;5;4181875,25
2022-01-18;19;7;324739,61
2022-01-18;20;4;131456,79
2022-01-18;21;5;1017414,63
2022-01-18;22;7;2359027,25
2022-01-18;23;3;29115699,42
2022-01-18;24;7;5339789,77
2022-01-18;25;8;3712154,02
2022-01-18;26;4;10689136
2022-01-18;27;8;524957,31
2022-01-18;28;8;158708,61
2022-01-18;29;2;1315022,49
2022-01-18;30;3;6809952,78
2022-01-18;31;1;9116925,83
2022-01-18;32;1;2576305,98
2022-01-18;33;1;2447348,39
2022-01-18;34;3;4904159,6
2022-01-18;35;2;1846114,55
2022-01-18;36;1;8796619,55
2022-01-18;37;1;1357999,87
2022-01-18;38;7;2220444,04
2022-01-18;39;2;522366,61
2022-01-18;40;1;4553668,74
2022-01-18;41;8;4151,87
2022-01-18;42;7;1652784,64
2022-01-18;43;5;1168717,17
2022-01-18;44;1;1122778,2
2022-01-18;45;6;1027642,47
2022-01-18;46;1;2619461,69
2022-01-18;47;2;3780084,47
2022-01-18;48;1;5490594,01
2022-01-18;49;8;236511,89
2022-01-18;50;1;27730624,86
2022-01-18;51;2;319675,89
2022-01-18;52;5;7115895,75
2022-01-18;53;2;1118160,37
2022-01-18;54;7;6339220,37
2022-01-18;55;7;1667514,24
2022-01-18;56;5;5162397,93
2022-01-18;57;1;2501481,2
2022-01-18;58;5;1216443,24
2022-01-18;59;5;2345891,1
2022-01-18;60;2;1185220,63
2022-01-18;61;3;24957480,74
2022-01-18;62;1;1911183,85
2022-01-18;63;5;10771465,48
2022-01-18;64;5;2995052,54
2022-01-18;65;8;168027,56
2022-01-18;66;6;8196335,76
2022-01-18;67;1;2017285,51
2022-01-18;68;1;1813767,54
2022-01-18;69;1;3014446,23
2022-01-18;70;7;943519,6
2022-01-18;71;1;5318406,06
2022-01-18;72;6;2479597,9
